Wall time,Step,Value
1700449589.058471,1,4.571784019470215
1700449641.065402,2,4.329490661621094
1700449692.7822928,3,4.173721790313721
1700449744.8918188,4,4.100534915924072
1700449797.9951503,5,4.0403642654418945
1700449850.771518,6,3.97430682182312
1700449903.0380836,7,3.9022090435028076
1700449955.6670132,8,3.827820301055908
1700450008.1585307,9,3.770674467086792
1700450060.5974743,10,3.718933343887329
1700450113.068356,11,3.6816301345825195
1700450165.5517163,12,3.6335268020629883
1700450218.1410944,13,3.5714025497436523
1700450270.5073397,14,3.5419251918792725
1700450322.9488451,15,3.502833843231201
1700450375.8577664,16,3.4713034629821777
1700450428.7702951,17,3.4251503944396973
1700450481.6085632,18,3.3802831172943115
1700450535.055052,19,3.3502519130706787
1700450588.4076557,20,3.3058266639709473
1700450641.6503828,21,3.2469732761383057
1700450695.237819,22,3.2176144123077393
1700450748.262467,23,3.182947874069214
1700450802.0583649,24,3.147613286972046
1700450855.5062513,25,3.1070916652679443
1700450908.9777722,26,3.0589420795440674
1700450961.698368,27,3.0387825965881348
1700451014.4374454,28,2.9907922744750977
1700451066.9811797,29,2.9511778354644775
1700451119.701622,30,2.9187846183776855
1700451172.355209,31,2.8813681602478027
1700451225.073667,32,2.847651720046997
1700451277.5916362,33,2.8319947719573975
1700451330.0714962,34,2.7806267738342285
1700451382.5872464,35,2.755666971206665
1700451435.303963,36,2.7458479404449463
1700451487.8707798,37,2.7323527336120605
1700451540.3840892,38,2.6939926147460938
1700451592.9511697,39,2.6746788024902344
1700451645.4386992,40,2.6654484272003174
1700451698.1170878,41,2.644070625305176
1700451750.7911785,42,2.6356589794158936
1700451803.3168874,43,2.6170055866241455
1700451855.9770088,44,2.601177215576172
1700451908.500753,45,2.6042850017547607
1700451961.1978042,46,2.5800867080688477
1700452013.9354181,47,2.5602293014526367
1700452066.6924353,48,2.5515356063842773
1700452120.753974,49,2.5318353176116943
1700452174.4427848,50,2.5425100326538086
1700452228.7830207,51,2.5231499671936035
1700452282.1640449,52,2.5238986015319824
1700452336.1481411,53,2.4953019618988037
1700452390.3550048,54,2.502779960632324
1700452444.2049856,55,2.493046522140503
1700452498.4790816,56,2.486257314682007
1700452552.454816,57,2.16147518157959
1700452606.43136,58,2.100144624710083
1700452660.1736443,59,2.088870048522949
1700452713.7798643,60,2.1023755073547363
1700452767.0703075,61,2.0948946475982666
1700452820.545029,62,2.1015522480010986
1700452879.67167,63,2.082099676132202
1700452935.9841146,64,2.0835421085357666
1700452992.0202048,65,2.068899631500244
1700453046.6009378,66,2.088918447494507
1700453100.6474817,67,2.0686323642730713
1700453154.8662987,68,2.041860818862915
1700453208.814479,69,1.7754120826721191
1700453262.2726383,70,1.7193148136138916
1700453315.6032407,71,1.7040404081344604
1700453368.765587,72,1.692873477935791
1700453422.2040792,73,1.6821329593658447
1700453475.4021018,74,1.6927318572998047
1700453529.1010404,75,1.6740258932113647
1700453583.5094278,76,1.6811186075210571
1700453637.5153804,77,1.6691573858261108
1700453690.6457536,78,1.6505622863769531
1700453743.6866665,79,1.6662808656692505
1700453797.2833788,80,1.6860960721969604
1700453850.6773622,81,1.4448604583740234
1700453904.386393,82,1.3686119318008423
1700453958.5357382,83,1.3493430614471436
1700454012.3126152,84,1.3347429037094116
1700454066.57138,85,1.3276886940002441
1700454120.6900592,86,1.3079591989517212
1700454174.5474036,87,1.3001351356506348
1700454228.4382174,88,1.2938059568405151
1700454282.2871776,89,1.292201280593872
1700454335.7551627,90,1.281936526298523
1700454389.147963,91,1.2737071514129639
1700454443.2790062,92,1.2655436992645264
1700454497.153654,93,1.2628861665725708
1700454550.9561658,94,1.2612006664276123
1700454604.5981247,95,1.2566642761230469
1700454658.4822195,96,1.244776964187622
1700454712.7232192,97,1.2281521558761597
1700454767.205068,98,1.0358500480651855
1700454821.12957,99,0.9779345989227295
1700454874.9100738,100,0.9520324468612671
1700454928.5585957,101,0.9387825727462769
1700454982.0817716,102,0.9217425584793091
1700455035.6058843,103,0.9220777153968811
1700455089.0309865,104,0.9169642925262451
1700455142.3793516,105,0.8965643048286438
1700455195.6193178,106,0.8853780031204224
1700455249.5106988,107,0.8808237910270691
1700455303.151659,108,0.8679641485214233
1700455356.4543622,109,0.8798629641532898
1700455409.921826,110,0.8591713905334473
1700455463.1650326,111,0.8521606922149658
1700455515.9403727,112,0.721333384513855
1700455568.843471,113,0.6725499033927917
1700455622.2357552,114,0.6497690081596375
1700455675.749458,115,0.6471802592277527
1700455729.161814,116,0.6242650151252747
1700455782.2885113,117,0.6103953123092651
1700455836.099668,118,0.6082221269607544
1700455889.7429652,119,0.5994067788124084
1700455943.5616226,120,0.5818154215812683
1700455998.0664463,121,0.5773248076438904
1700456051.5910206,122,0.5782572627067566
1700456105.2609751,123,0.5024347305297852
1700456158.615156,124,0.47833114862442017
1700456212.0926998,125,0.469391405582428
1700456265.9278815,126,0.45673319697380066
1700456320.3396597,127,0.4540351927280426
1700456374.4794998,128,0.43753451108932495
1700456428.4083104,129,0.4329642653465271
1700456482.2963328,130,0.42974063754081726
1700456536.9240642,131,0.4226042330265045
1700456591.5025818,132,0.4172331988811493
1700456645.360371,133,0.3833427429199219
1700456699.4789538,134,0.3723863363265991
1700456754.2400756,135,0.3660004138946533
1700456808.1429117,136,0.36044344305992126
1700456862.2305944,137,0.3537534177303314
1700456916.3450766,138,0.3468242585659027
1700456969.5617638,139,0.34435057640075684
1700457024.0775785,140,0.3500003218650818
1700457078.5735302,141,0.33849161863327026
1700457132.6043706,142,0.334684282541275
1700457186.9088285,143,0.3216102719306946
1700457241.1842544,144,0.3116418123245239
1700457295.5366557,145,0.31289952993392944
1700457349.4321501,146,0.31043562293052673
1700457403.41,147,0.31408974528312683
1700457457.5561588,148,0.30646511912345886
1700457511.415714,149,0.2998897135257721
1700457565.4725447,150,0.29694896936416626
1700457620.086683,151,0.2987802028656006
1700457673.7417805,152,0.30192431807518005
1700457727.5126884,153,0.28973084688186646
1700457780.7553315,154,0.28350210189819336
1700457833.8087838,155,0.2867330312728882
1700457886.8489847,156,0.28571218252182007
1700457939.9767025,157,0.2826845049858093
1700457993.1220717,158,0.28298258781433105
1700458046.3295145,159,0.28249984979629517
1700458099.8149893,160,0.28318989276885986
1700458153.0990503,161,0.28061583638191223
1700458205.9013095,162,0.2792937457561493
1700458258.9499643,163,0.2755165100097656
1700458312.8212843,164,0.27217596769332886
