Wall time,Step,Value
1700558984.6714966,149,1.7058159112930298
1700558995.790391,150,1.7038288116455078
1700559007.3920362,151,1.7040659189224243
1700559018.9142761,152,1.7067047357559204
1700559030.5452201,153,1.7077662944793701
1700559042.196693,154,1.7075310945510864
1700559053.671781,155,1.699886679649353
1700559064.9014971,156,1.7007372379302979
1700559075.9944067,157,1.710527777671814
1700559087.7934556,158,1.7037389278411865
1700559099.3932397,159,1.7075129747390747
1700559111.116515,160,1.700215458869934
1700559122.5367677,161,1.6978756189346313
1700559134.0360775,162,1.7019890546798706
1700559145.4962854,163,1.6981967687606812
1700559157.1390448,164,1.7001885175704956
1700559168.0935717,165,1.6990056037902832
1700559178.9324124,166,1.7010514736175537
1700559190.0806863,167,1.7037575244903564
1700559200.7500892,168,1.6976559162139893
1700559211.508196,169,1.700900673866272
1700559222.2760494,170,1.6971421241760254
1700559233.01547,171,1.6992136240005493
1700559243.8395202,172,1.6980737447738647
1700559254.4994612,173,1.7021431922912598
1700559265.3022573,174,1.7021503448486328
1700559276.0588026,175,1.699597954750061
1700559286.9368372,176,1.7003880739212036
1700559297.6727242,177,1.697116494178772
1700559308.463095,178,1.6975584030151367
1700559319.258379,179,1.6941897869110107
1700559330.0570164,180,1.6883653402328491
1700559340.9334857,181,1.6955037117004395
1700559351.8780456,182,1.7000056505203247
1700559362.761525,183,1.6942956447601318
1700559374.2547476,184,1.691117286682129
1700559386.145357,185,1.700885534286499
1700559396.8536644,186,1.695385217666626
1700559407.6808097,187,1.6980054378509521
1700559418.4363706,188,1.6921759843826294
1700559429.3493638,189,1.697388768196106
1700559440.185357,190,1.6991729736328125
1700559451.0242352,191,1.6911290884017944
1700559461.973993,192,1.6996183395385742
1700559472.8382783,193,1.6864056587219238
1700559483.7799628,194,1.6980931758880615
1700559494.5635328,195,1.6954370737075806
1700559505.4885921,196,1.693832278251648
1700559516.498791,197,1.6918604373931885
1700559527.3838146,198,1.6956195831298828
1700559538.1199937,199,1.6940314769744873
1700559549.0797236,200,1.7034962177276611
1700559559.8109565,201,1.6916850805282593
1700559570.6440737,202,1.6953721046447754
1700559581.4654202,203,1.6968110799789429
1700559592.2196884,204,1.690915584564209
1700559603.745444,205,1.6909276247024536
1700559615.1240125,206,1.7015224695205688
1700559625.9920506,207,1.7008007764816284
1700559637.0035405,208,1.6866096258163452
1700559648.5691893,209,1.6950066089630127
1700559660.167841,210,1.689711332321167
1700559671.6830623,211,1.699683666229248
1700559683.0834677,212,1.6947402954101562
1700559694.3278346,213,1.6923136711120605
1700559705.6375873,214,1.6947088241577148
1700559716.9132745,215,1.6972277164459229
1700559727.7377415,216,1.69573974609375
1700559737.926812,217,1.694112777709961
1700559749.0349996,218,1.6916571855545044
1700559760.4675434,219,1.688612937927246
1700559771.5601556,220,1.6906980276107788
1700559782.8128307,221,1.685901165008545
1700559794.174715,222,1.6921833753585815
1700559805.596591,223,1.6975641250610352
1700559816.562032,224,1.6897088289260864
1700559827.7042396,225,1.6923141479492188
1700559838.7660584,226,1.6930135488510132
1700559849.8033547,227,1.690145492553711
1700559861.2778401,228,1.689395785331726
1700559872.7913043,229,1.6925899982452393
1700559884.1261048,230,1.6906168460845947
1700559895.0192583,231,1.6936074495315552
1700559905.7455482,232,1.6906479597091675
1700559916.6864815,233,1.6919150352478027
1700559927.355732,234,1.6935688257217407
1700559937.8478417,235,1.6888930797576904
1700559948.3473885,236,1.693451166152954
1700559958.768778,237,1.694233775138855
1700559970.1515687,238,1.6911720037460327
1700559981.416675,239,1.6928226947784424
1700559992.710485,240,1.6866203546524048
1700560003.8617785,241,1.6901288032531738
1700560015.344786,242,1.6957406997680664
1700560026.6954288,243,1.6907720565795898
1700560038.0245621,244,1.690792441368103
1700560049.224373,245,1.6910357475280762
1700560060.398941,246,1.6853803396224976
1700560071.8487005,247,1.6926194429397583
1700560083.231283,248,1.6887297630310059
1700560094.6291528,249,1.689247727394104
1700560105.9091394,250,1.6918673515319824
