Wall time,Step,Value
1699340638.4485583,172,0.09776060283184052
1699340670.0715804,173,0.10287973284721375
1699340701.4813347,174,0.10142412036657333
1699340732.9287298,175,0.10156377404928207
1699340764.2578244,176,0.09945843368768692
1699340795.5608907,177,0.1009882241487503
1699340827.00711,178,0.1026848778128624
1699340858.3502734,179,0.0971471443772316
1699340889.6368787,180,0.0995873212814331
1699340921.0073743,181,0.09844948351383209
1699340952.3702867,182,0.09694010019302368
1699340983.7760556,183,0.10050351917743683
1699341015.163731,184,0.09500682353973389
1699341046.4743876,185,0.09588318318128586
1699341077.8888984,186,0.09631051123142242
1699341109.1980848,187,0.09830092638731003
1699341140.5466473,188,0.09362637251615524
1699341171.9320195,189,0.09667699784040451
1699341203.3268602,190,0.09756346046924591
1699341234.7027252,191,0.09627895057201385
1699341266.0066986,192,0.09520846605300903
1699341297.3776212,193,0.09394776076078415
1699341328.784619,194,0.09500647336244583
1699341360.326567,195,0.09586378931999207
1699341391.69815,196,0.09443234652280807
1699341423.0204802,197,0.09352073818445206
1699341454.2223172,198,0.0948103815317154
1699341485.5880957,199,0.09317872673273087
1699341516.9142416,200,0.0954912081360817
1699341548.275626,201,0.09739010781049728
1699341579.9836216,202,0.09128177165985107
1699341611.583529,203,0.09356734156608582
1699341643.1799674,204,0.09299622476100922
1699341674.5616045,205,0.0946965143084526
1699341706.1932735,206,0.09183978289365768
1699341737.5151918,207,0.09538868814706802
1699341769.0775087,208,0.09437993913888931
1699341800.4573245,209,0.09574500471353531
1699341831.7178876,210,0.09189017117023468
1699341863.2038393,211,0.09306023269891739
1699341894.5496714,212,0.09066125005483627
1699341926.055968,213,0.09392384439706802
1699341957.4447494,214,0.09481865167617798
1699341988.7354834,215,0.09131629765033722
1699342020.2587638,216,0.09306647628545761
1699342051.6452472,217,0.09223813563585281
1699342083.0217595,218,0.09130663424730301
1699342114.3519452,219,0.09517870098352432
1699342145.7925825,220,0.0948048084974289
1699342177.1222355,221,0.09328138083219528
1699342208.4323702,222,0.09198712557554245
1699342239.722602,223,0.08984033763408661
1699342271.1053305,224,0.09361609071493149
1699342302.5571456,225,0.09020364284515381
1699342334.0131743,226,0.09218910336494446
1699342365.5295186,227,0.09326698631048203
1699342396.873794,228,0.09169591218233109
1699342428.2573507,229,0.09318063408136368
1699342459.5824854,230,0.09412607550621033
1699342491.256322,231,0.09473954886198044
1699342522.5331154,232,0.09150990843772888
1699342554.0981002,233,0.09308723360300064
1699342585.4937615,234,0.09203813225030899
1699342616.9411948,235,0.0905289575457573
1699342648.2482846,236,0.09147655963897705
1699342679.6413958,237,0.092060886323452
1699342711.0294034,238,0.08943542093038559
1699342742.3178558,239,0.09182701259851456
1699342773.721494,240,0.09452833235263824
1699342805.1059566,241,0.08915981650352478
1699342836.5247414,242,0.09374650567770004
1699342867.8632712,243,0.09391660243272781
1699342899.2037451,244,0.08798251301050186
1699342930.5866961,245,0.09247057139873505
1699342961.8935938,246,0.09228502959012985
1699342993.225295,247,0.09078814834356308
1699343024.5089219,248,0.09051036089658737
1699343055.8627226,249,0.0931321457028389
1699343087.1404448,250,0.09111564606428146
