Wall time,Step,Value
1700406760.9813519,1,4.294848442077637
1700406814.9993389,2,3.809696912765503
1700406869.2109375,3,3.5329856872558594
1700406923.7407186,4,3.2601451873779297
1700406978.3098435,5,3.016578197479248
1700407032.9163165,6,2.7855961322784424
1700407087.3888226,7,2.6012022495269775
1700407141.9665232,8,2.4509918689727783
1700407196.4760842,9,2.3064374923706055
1700407251.2360632,10,2.19103741645813
1700407306.092779,11,2.0933923721313477
1700407360.8596876,12,2.0114662647247314
1700407416.029006,13,1.9379366636276245
1700407470.9136457,14,1.8817200660705566
1700407525.8743882,15,1.8254228830337524
1700407580.4871979,16,1.7795531749725342
1700407635.3024724,17,1.755472183227539
1700407689.9055092,18,1.7001489400863647
1700407744.7419076,19,1.6827514171600342
1700407799.6225991,20,1.6608593463897705
1700407854.6153,21,1.6293340921401978
1700407909.53367,22,1.6067869663238525
1700407964.7930596,23,1.5941665172576904
1700408020.2179537,24,1.568365454673767
1700408075.0474706,25,1.5580134391784668
1700408130.3495367,26,1.5418609380722046
1700408185.6692896,27,1.5237661600112915
1700408240.5496264,28,1.5135681629180908
1700408295.3782227,29,1.4999641180038452
1700408351.2188003,30,1.491349697113037
1700408406.1943946,31,1.4882811307907104
1700408461.574202,32,1.4674620628356934
1700408516.979733,33,1.4527174234390259
1700408571.9047167,34,1.4432071447372437
1700408627.0987518,35,1.444193720817566
1700408682.7617044,36,1.4357587099075317
1700408738.1119728,37,1.4180777072906494
1700408795.004747,38,1.4127238988876343
1700408851.6384969,39,1.4127321243286133
1700408907.9014077,40,1.4053492546081543
1700408964.4237356,41,1.4056645631790161
1700409020.810051,42,1.3825311660766602
1700409077.2143092,43,1.390105962753296
1700409133.690101,44,1.3759407997131348
1700409189.9948905,45,1.37747061252594
1700409247.1120684,46,1.3582364320755005
1700409303.598486,47,1.369968056678772
1700409360.1060276,48,1.3508813381195068
1700409416.119045,49,1.3592711687088013
1700409472.559671,50,1.352966070175171
1700409529.1416583,51,1.3494484424591064
1700409584.347365,52,1.3479150533676147
1700409640.261226,53,1.3388943672180176
1700409695.6738746,54,1.3468172550201416
1700409751.0250475,55,1.3263522386550903
1700409806.908745,56,1.3270119428634644
1700409862.4363723,57,1.3324581384658813
1700409918.04626,58,1.3262932300567627
1700409973.4613378,59,1.3209600448608398
1700410029.4743452,60,0.9763065576553345
1700410085.6913526,61,0.9190820455551147
1700410140.9735885,62,0.915675938129425
1700410196.5558965,63,0.9280651211738586
1700410252.2021635,64,0.9322593212127686
1700410308.163205,65,0.9363257884979248
1700410363.155762,66,0.9410414695739746
1700410418.8255014,67,0.9271624088287354
1700410473.8227756,68,0.9415984749794006
1700410529.826918,69,0.9309938549995422
1700410585.2570884,70,0.9456337094306946
1700410640.36445,71,0.6571365594863892
1700410696.3469143,72,0.5914085507392883
1700410751.142804,73,0.5655725598335266
1700410806.5467768,74,0.563778817653656
1700410861.5769036,75,0.5639297962188721
1700410916.698626,76,0.5737354159355164
1700410971.6794846,77,0.5718937516212463
1700411026.9109273,78,0.5718889236450195
1700411081.9892318,79,0.5736682415008545
1700411137.3580904,80,0.5674675107002258
1700411192.6462379,81,0.5736442804336548
1700411247.7148392,82,0.38348233699798584
1700411302.717519,83,0.32326245307922363
1700411357.679935,84,0.309368759393692
1700411412.7505848,85,0.2939649522304535
1700411468.188978,86,0.2948416471481323
1700411523.2028303,87,0.2903507351875305
1700411578.2237017,88,0.285927951335907
1700411632.9716234,89,0.2787129282951355
1700411688.052193,90,0.29165616631507874
1700411743.4784298,91,0.29391512274742126
1700411798.6225822,92,0.2962988317012787
1700411853.7980642,93,0.20527102053165436
1700411908.6259656,94,0.1715366542339325
1700411963.792091,95,0.15685448050498962
1700412018.7325544,96,0.1471409797668457
1700412073.794772,97,0.14478842914104462
1700412128.8907218,98,0.1409861445426941
1700412183.8945467,99,0.13976594805717468
1700412238.7825592,100,0.1418982595205307
1700412293.8231645,101,0.1373499482870102
1700412348.890014,102,0.13341662287712097
1700412404.0717337,103,0.11286774277687073
1700412459.277839,104,0.09579142183065414
1700412514.1661155,105,0.08977898210287094
1700412569.07591,106,0.08787080645561218
1700412623.8542273,107,0.08917152881622314
1700412678.7657611,108,0.08500117063522339
1700412733.5975947,109,0.08021058142185211
1700412788.31945,110,0.0796332061290741
1700412843.3200366,111,0.08086305856704712
1700412898.2719626,112,0.0796932727098465
1700412952.9412847,113,0.0729895681142807
1700413007.825994,114,0.06643009930849075
1700413062.729942,115,0.06542141735553741
1700413117.5424016,116,0.062263425439596176
1700413172.3416986,117,0.059373077005147934
1700413227.2478056,118,0.06037856265902519
1700413282.3695223,119,0.059169817715883255
1700413337.0439665,120,0.058701254427433014
1700413391.7091243,121,0.057383954524993896
1700413446.343053,122,0.05524716153740883
1700413500.992063,123,0.05487287789583206
1700413555.5344193,124,0.05087781697511673
1700413610.3103998,125,0.05092163011431694
1700413664.9504244,126,0.05176544934511185
1700413719.4952374,127,0.04935061186552048
1700413774.273831,128,0.04976340010762215
1700413828.8879235,129,0.048263147473335266
1700413883.4484746,130,0.04761054739356041
1700413937.95951,131,0.04804012179374695
1700413992.5568597,132,0.046192873269319534
1700414047.1086657,133,0.04742918908596039
1700414101.7065134,134,0.044547583907842636
1700414156.5527177,135,0.04353265091776848
1700414211.4450157,136,0.0456145778298378
1700414266.5156097,137,0.04534156620502472
1700414321.0290005,138,0.046194836497306824
1700414375.5835314,139,0.04258045554161072
1700414430.1710804,140,0.04400079697370529
1700414484.7372646,141,0.044177327305078506
1700414539.2639422,142,0.04342272877693176
1700414593.7976213,143,0.04119521751999855
1700414648.5392008,144,0.04436516389250755
1700414703.0104148,145,0.04404420033097267
1700414757.579842,146,0.04270796477794647
1700414812.0541253,147,0.04350323975086212
1700414866.642005,148,0.04313909634947777
1700414921.1233094,149,0.04171682894229889
1700414975.6363854,150,0.04173117130994797
1700415030.2733417,151,0.04169737175107002
1700415085.0881371,152,0.043905872851610184
1700415139.688222,153,0.04198702797293663
1700415194.5772698,154,0.041806966066360474
1700415249.4928153,155,0.04129378870129585
1700415304.039755,156,0.04119883477687836
1700415358.6507666,157,0.04121227189898491
1700415413.2443476,158,0.041738200932741165
1700415467.803984,159,0.03933516889810562
1700415522.6981585,160,0.041769709438085556
1700415577.5964105,161,0.04158075153827667
1700415632.4709587,162,0.0408962182700634
1700415687.2162938,163,0.03972982242703438
1700415742.0924094,164,0.04160182923078537
1700415796.839147,165,0.039167121052742004
1700415851.6298435,166,0.041375674307346344
1700415906.3631358,167,0.04060106351971626
1700415961.4872828,168,0.03998769074678421
1700416016.2405279,169,0.03922475874423981
1700416070.824086,170,0.040512729436159134
1700416125.4037926,171,0.040882982313632965
1700416179.871558,172,0.04029688611626625
1700416234.4319115,173,0.03878169506788254
1700416288.8707948,174,0.039973270148038864
1700416343.3836048,175,0.03995252773165703
1700416397.9323006,176,0.03832161799073219
1700416452.4637668,177,0.0391094945371151
1700416506.9808755,178,0.04002094268798828
1700416561.5305798,179,0.04136017709970474
1700416616.0939953,180,0.04116623476147652
1700416670.5675454,181,0.03796934708952904
1700416725.0737157,182,0.03826291859149933
1700416779.6082435,183,0.03863910213112831
1700416834.2875514,184,0.04188281297683716
1700416888.845106,185,0.03875216841697693
1700416943.3974679,186,0.03952981159090996
1700416997.883679,187,0.041882891207933426
1700417052.5308232,188,0.037564828991889954
1700417107.0743637,189,0.04058440774679184
1700417161.6206403,190,0.04116808995604515
1700417216.1849644,191,0.04084034636616707
1700417270.715753,192,0.039874691516160965
1700417325.2754347,193,0.041056763380765915
1700417379.8274558,194,0.040742769837379456
1700417434.3602538,195,0.042598821222782135
1700417488.8947613,196,0.041256651282310486
1700417543.4425945,197,0.03823801130056381
1700417598.0145607,198,0.03780348226428032
1700417652.5455673,199,0.03934812918305397
1700417707.209504,200,0.040337808430194855
1700417761.7635608,201,0.041085828095674515
1700417816.4145424,202,0.03814045339822769
1700417870.9084487,203,0.041576530784368515
1700417925.375272,204,0.039474934339523315
1700417979.8518956,205,0.039152130484580994
1700418034.4046304,206,0.04167453199625015
1700418088.9084203,207,0.04021838307380676
1700418143.4174829,208,0.0387461856007576
1700418197.9019747,209,0.040397923439741135
1700418252.3776364,210,0.040093716233968735
1700418306.8486588,211,0.037993527948856354
1700418361.3464704,212,0.040556371212005615
1700418415.889116,213,0.039176829159259796
1700418470.344452,214,0.03642962500452995
1700418524.7902756,215,0.03869335353374481
1700418579.2862923,216,0.038665592670440674
1700418633.7678216,217,0.040621671825647354
1700418688.2794619,218,0.03925778716802597
1700418742.710763,219,0.0411335788667202
1700418797.1782918,220,0.04035661742091179
1700418851.627615,221,0.03924883157014847
1700418906.0971718,222,0.038346510380506516
1700418960.5985568,223,0.03783627599477768
1700419015.0801077,224,0.040903616696596146
1700419069.5747175,225,0.039708252996206284
1700419123.964749,226,0.04004809632897377
1700419178.5370917,227,0.0389903262257576
1700419233.0123923,228,0.04041492938995361
1700419287.4981031,229,0.03763366490602493
1700419341.950411,230,0.039468757808208466
